prob_artifact_free,Prediction_Probability,True_Label,Predicted_Label
0.960529667705311,0.03947033229468892,0,0
0.997144309243062,0.0028556907569380835,0,0
0.9127466989256778,0.08725330107432218,0,0
0.9948986649171812,0.005101335082818928,0,0
0.9980479034315218,0.0019520965684782258,0,0
0.9744555492691482,0.025544450730851626,0,0
0.4768805915676798,0.5231194084323201,0,0
0.9759984353705922,0.024001564629407706,0,0
0.9972521767570052,0.002747823242994801,0,0
0.8041115925332003,0.19588840746679986,0,0
0.9252282384157549,0.07477176158424531,0,0
0.9565722770739381,0.043427722926061806,0,0
0.13013181647393854,0.8698681835260614,0,1
0.9877779034955169,0.012222096504482936,0,0
0.9911949079613578,0.008805092038642128,0,0
0.9293719717556306,0.07062802824436916,0,0
0.991548657527518,0.008451342472482023,0,0
0.9666125976228989,0.033387402377101125,0,0
0.9993129161347712,0.000687083865228633,0,0
0.9938263369939406,0.006173663006059361,0,0
0.9979838794304604,0.0020161205695396764,0,0
0.9897396398740109,0.010260360125989118,0,0
0.6765507835493964,0.32344921645060354,0,0
0.9847700380890783,0.015229961910921672,0,0
0.9788438410750984,0.021156158924901577,0,0
0.9914475543391399,0.008552445660860027,0,0
0.9367042052846997,0.06329579471530047,0,0
0.999543148171207,0.00045685182879299136,0,0
0.9799078003173947,0.02009219968260528,0,0
0.983795306153475,0.01620469384652511,0,0
0.9927446263037206,0.007255373696279412,0,0
0.6646552673747202,0.33534473262527975,0,0
0.9772713453157547,0.022728654684245366,0,0
0.9990692666307117,0.0009307333692884184,0,0
0.9632658068608585,0.036734193139141634,0,0
0.9913107302683147,0.00868926973168526,0,0
0.9981649722352218,0.0018350277647782515,0,0
0.9573447813669814,0.04265521863301856,0,0
0.9873974903552339,0.012602509644765973,0,0
0.9751473658785478,0.02485263412145211,0,0
0.9844323310649286,0.015567668935071494,0,0
0.9830477427814741,0.016952257218525984,0,0
0.995495243386509,0.004504756613491105,0,0
0.9969765514599257,0.003023448540074266,0,0
0.9901722124084675,0.009827787591532423,0,0
0.9978582571569062,0.002141742843093604,0,0
0.9808424269880417,0.019157573011958164,0,0
0.9963709916071918,0.003629008392808263,0,0
0.9928225411420355,0.00717745885796449,0,0
0.9640993010887099,0.035900698911290045,0,0
0.9866497334471798,0.013350266552820353,0,0
0.9966965949667776,0.003303405033222267,0,0
0.9510925226126538,0.048907477387346125,0,0
0.9678710145727648,0.03212898542723524,0,0
0.9838945309163668,0.016105469083633174,0,0
0.9669437436880445,0.03305625631195552,0,0
0.984909675611751,0.015090324388249055,0,0
0.9982244396124494,0.0017755603875504171,0,0
0.8557553142832897,0.14424468571671026,0,0
0.04461036180184357,0.9553896381981564,0,1
0.9896239706301365,0.010376029369863501,0,0
0.9986587092289254,0.0013412907710744532,0,0
0.986923297678192,0.013076702321807984,0,0
0.9939406140709107,0.006059385929089307,0,0
0.9975306609587775,0.0024693390412225944,0,0
0.9963319105392651,0.0036680894607349457,0,0
0.999582866165295,0.0004171338347049282,0,0
0.7654960205420747,0.2345039794579253,0,0
0.43607332553542677,0.5639266744645733,0,1
0.6428261157848052,0.3571738842151948,0,0
0.9986148547019156,0.0013851452980843514,0,0
0.9984135129232856,0.0015864870767144479,0,0
0.9919598925487079,0.00804010745129215,0,0
0.989321705757801,0.010678294242198943,0,0
0.9917937596470202,0.008206240352979705,0,0
0.13559284177214515,0.8644071582278549,0,1
0.16070479522520645,0.8392952047747934,0,1
0.9936703010675769,0.006329698932423071,0,0
0.9942589007590964,0.005741099240903647,0,0
0.9756828740539164,0.02431712594608361,0,0
0.9817298593690403,0.0182701406309597,0,0
0.9992303453870659,0.0007696546129342262,0,0
0.9973216247248518,0.0026783752751482408,0,0
0.6101677323059943,0.3898322676940058,0,0
0.9835402190893582,0.016459780910641757,0,0
0.9942104709787752,0.005789529021224851,0,0
0.9611816744664388,0.03881832553356124,0,0
0.9991897840324873,0.0008102159675126744,0,0
0.969652332899773,0.03034766710022684,0,0
0.9743820820690041,0.02561791793099581,0,0
0.9987492186483448,0.0012507813516551174,0,0
0.996025913165654,0.003974086834345904,0,0
0.030181384371350335,0.9698186156286498,0,1
0.9823082369679503,0.01769176303204969,0,0
0.9715137401385602,0.028486259861439767,0,0
0.992061222656102,0.007938777343898026,0,0
0.9680565525243264,0.031943447475673625,0,0
0.992346999566632,0.0076530004333681045,0,0
0.9948859645465519,0.005114035453448131,0,0
0.9891743991350243,0.010825600864975709,0,0
0.9719913757459375,0.02800862425406244,0,0
0.9953339046068818,0.004666095393118161,0,0
0.43607332553542677,0.5639266744645733,0,1
0.9913112347151549,0.00868876528484514,0,0
0.994399634900844,0.005600365099155974,0,0
0.9946168445936738,0.005383155406326224,0,0
0.8786381142015743,0.12136188579842563,0,0
0.9943198930980713,0.005680106901928582,0,0
0.9888400069108761,0.01115999308912385,0,0
0.7466518732860115,0.25334812671398854,0,0
0.46131783206500626,0.5386821679349938,0,1
0.9928911442949822,0.007108855705017716,0,0
0.9991779701974256,0.0008220298025744327,0,0
0.7243892600290234,0.2756107399709767,0,0
0.9954606522298126,0.004539347770187445,0,0
0.9840226195091238,0.015977380490876124,0,0
0.9783432248289778,0.021656775171022158,0,0
0.9729590565856315,0.027040943414368638,0,0
0.9995100611324386,0.0004899388675614252,0,0
0.9559166702829243,0.04408332971707583,0,0
0.5544560460178668,0.44554395398213337,0,0
0.9841757132255239,0.015824286774476153,0,0
0.9966756026581491,0.0033243973418507753,0,0
0.8536933891676786,0.1463066108323213,0,0
0.9825597806722697,0.017440219327730308,0,0
0.9961870886404361,0.0038129113595637455,0,0
0.9962530288221813,0.0037469711778185927,0,0
0.9954733147347918,0.004526685265208144,0,0
0.6138506858629366,0.3861493141370634,0,0
0.9915617509360936,0.008438249063906507,0,0
0.2279871821810001,0.7720128178189998,0,1
0.979744984274131,0.020255015725869085,0,0
0.9939919768737064,0.0060080231262934275,0,0
0.9879208554284308,0.01207914457156924,0,0
0.1376509846645419,0.862349015335458,0,1
0.9795972884765056,0.020402711523494422,0,0
0.13166569881078444,0.8683343011892156,0,1
0.9979358161769041,0.002064183823095824,0,0
0.9970472437742711,0.0029527562257288427,0,0
0.9975854326696096,0.0024145673303903217,0,0
0.9907464946403546,0.009253505359645421,0,0
0.935210083769967,0.0647899162300329,0,0
0.3562972131148749,0.6437027868851251,0,1
0.0464601983640213,0.9535398016359787,0,1
0.9875368196735804,0.012463180326419519,0,0
0.9832691907024314,0.0167308092975686,0,0
0.9960722061683672,0.003927793831632835,0,0
0.9688531342329405,0.03114686576705949,0,0
0.9952301368626904,0.004769863137309759,0,0
0.9988279061029904,0.0011720938970096243,0,0
0.9969332762958578,0.003066723704142214,0,0
0.7220925694401854,0.2779074305598146,0,0
0.9899670034267678,0.01003299657323218,0,0
0.9171682678273356,0.08283173217266432,0,0
0.9958714035143237,0.0041285964856763845,0,0
0.9972077410832777,0.0027922589167222096,0,0
0.1157565745122588,0.8842434254877412,0,1
0.9959247896912972,0.004075210308702742,0,0
0.9739449223680124,0.02605507763198751,0,0
0.9740821308123613,0.025917869187638692,0,0
0.9614736103496186,0.03852638965038133,0,0
0.6708127731245755,0.3291872268754245,0,0
0.9968316448546659,0.003168355145333999,0,0
0.9596686382769654,0.04033136172303471,0,0
0.995802103123897,0.0041978968761028435,0,0
0.9966620279694816,0.003337972030518545,0,0
0.9514538697450589,0.04854613025494111,0,0
0.984778126899532,0.015221873100468002,0,0
0.0848291812512363,0.9151708187487638,0,1
0.964975572783006,0.03502442721699394,0,0
0.6474238511649304,0.35257614883506955,0,0
0.010541841130576178,0.9894581588694238,0,1
0.9981449995296213,0.0018550004703785856,0,0
0.9905252285798418,0.00947477142015822,0,0
0.9810498478529259,0.01895015214707401,0,0
0.9856978888820643,0.01430211111793554,0,0
0.9882825500144937,0.011717449985506289,0,0
0.004075682269932565,0.9959243177300675,0,1
0.985128941634679,0.014871058365320983,0,0
0.9952970379162583,0.004702962083741765,0,0
0.89466615063915,0.10533384936085037,0,0
0.06003782324070374,0.9399621767592965,0,1
0.9831620351887636,0.016837964811236516,0,0
0.42249899565127585,0.5775010043487242,0,1
0.9966298838650859,0.003370116134914113,0,0
0.9481318608249393,0.05186813917506068,0,0
0.211149361730616,0.7888506382693842,0,1
0.8731087291304952,0.126891270869505,0,0
0.9060236320932075,0.09397636790679256,0,0
0.8478112924378246,0.15218870756217526,0,0
0.989190076213621,0.010809923786379051,0,0
0.9772245532389703,0.022775446761029612,0,0
0.3172518645467719,0.6827481354532284,0,1
0.9653482498942292,0.03465175010577083,0,0
0.9825644959893874,0.017435504010612623,0,0
0.3399837793213116,0.6600162206786885,0,1
0.9992746581854061,0.0007253418145940648,0,0
0.9888733483189842,0.011126651681015875,0,0
0.9980374561888101,0.0019625438111899336,0,0
0.9435817549641158,0.05641824503588425,0,0
0.7138678050453582,0.2861321949546419,0,0
0.9976402880550177,0.0023597119449822014,0,0
0.9926388932399524,0.007361106760047628,0,0
0.9969920626345656,0.0030079373654344605,0,0
0.048151133620188254,0.9518488663798118,0,1
0.17060667315836026,0.8293933268416398,0,1
0.9936686943396945,0.006331305660305424,0,0
0.9867337274051681,0.013266272594831837,0,0
0.997806133923313,0.0021938660766870582,0,0
0.008469154983981845,0.9915308450160182,0,1
0.8880340361088912,0.11196596389110887,0,0
0.9840182769963028,0.015981723003697115,0,0
0.5485109768349001,0.4514890231650997,0,0
0.9660214917004645,0.03397850829953563,0,0
0.9946382279295815,0.0053617720704184045,0,0
0.9694286987606279,0.030571301239372135,0,0
0.9853736725600043,0.014626327439995625,0,0
0.9927037128941343,0.007296287105865756,0,0
0.9898611863515567,0.010138813648443308,0,0
0.9822009909857753,0.017799009014224716,0,0
0.9834099481926687,0.016590051807331415,0,0
0.9866183901894298,0.013381609810570105,0,0
0.9846701291429374,0.01532987085706248,0,0
0.9923267080646812,0.0076732919353187665,0,0
0.994515862134109,0.005484137865891066,0,0
0.9949374466353549,0.005062553364645249,0,0
0.9914473904330687,0.008552609566931275,0,0
0.9888636325432543,0.011136367456745887,0,0
0.9862673097510282,0.013732690248971894,0,0
0.9761802852688257,0.023819714731174235,0,0
0.9811089166262034,0.018891083373796608,0,0
0.9961744973754215,0.0038255026245784148,0,0
0.9839803991255425,0.016019600874457484,0,0
0.9991944359254279,0.0008055640745721813,0,0
0.9720578220814945,0.02794217791850559,0,0
0.99682698756705,0.0031730124329500575,0,0
0.9874486904546708,0.01255130954532928,0,0
0.12974228693920123,0.8702577130607987,0,1
0.9847329145383883,0.015267085461611776,0,0
0.9156222690456653,0.08437773095433472,0,0
0.01641368721491558,0.9835863127850843,0,1
0.9864185440980101,0.01358145590198977,0,0
0.05028275992485523,0.9497172400751447,0,1
0.9483830634266327,0.051616936573367425,0,0
0.8861103701546802,0.1138896298453197,0,0
0.9924289890464493,0.007571010953550729,0,0
0.925090603560755,0.07490939643924496,0,0
0.9986158540464363,0.0013841459535637833,0,0
0.9656344883327851,0.03436551166721491,0,0
0.9257740320837936,0.07422596791620639,0,0
0.7756353995425008,0.2243646004574993,0,0
0.990383541083924,0.009616458916075961,0,0
0.9961297542282488,0.0038702457717511678,0,0
0.9946258023122422,0.005374197687757846,0,0
0.11360752767306657,0.8863924723269334,0,1
0.9959623386538523,0.00403766134614775,0,0
0.5442515494556769,0.4557484505443231,0,0
0.6603897881799132,0.33961021182008677,0,0
0.9955224535224791,0.004477546477520686,0,0
0.9828558428654272,0.01714415713457286,0,0
0.9861732203288341,0.013826779671165983,0,0
0.9774250677841443,0.022574932215855714,0,0
0.9932307915452167,0.006769208454783477,0,0
0.9947884372159291,0.005211562784070967,0,0
0.9989146303976405,0.0010853696023596132,0,0
0.9805643791901902,0.019435620809809807,0,0
0.9853614348260005,0.014638565173999507,0,0
0.9866966512229148,0.013303348777085366,0,0
0.18492891936527442,0.8150710806347254,0,1
0.3651037284758707,0.6348962715241293,0,1
0.9920228464113895,0.007977153588610375,0,0
0.9952505659579133,0.00474943404208666,0,0
0.9966023666183853,0.00339763338161475,0,0
0.8335760597811818,0.16642394021881818,0,0
0.9986118077922093,0.0013881922077908409,0,0
0.9964319048929762,0.00356809510702395,0,0
0.9871225259906752,0.01287747400932478,0,0
0.9878929166117415,0.012107083388258525,0,0
0.9904202671370477,0.009579732862952451,0,0
0.9906361569389528,0.009363843061047296,0,0
0.9897231192984749,0.010276880701525168,0,0
0.9966728947662598,0.003327105233740275,0,0
0.46261150634475307,0.5373884936552469,0,1
0.9978888642265262,0.0021111357734738346,0,0
0.993642558055891,0.006357441944109168,0,0
0.9707914904863866,0.029208509513613395,0,0
0.9729655711961016,0.027034428803898367,0,0
0.8276435973642863,0.17235640263571397,0,0
0.99662644060251,0.0033735593974899233,0,0
0.997118379806917,0.0028816201930830275,0,0
0.9914066653289964,0.008593334671003629,0,0
0.06470009289518151,0.9352999071048185,0,1
0.9948501849291129,0.0051498150708871124,0,0
0.9763254699989474,0.023674530001052605,0,0
0.9943338219880764,0.005666178011923625,0,0
0.028324497983009494,0.9716755020169907,0,1
0.9927361669960592,0.007263833003940777,0,0
0.9525606873851031,0.04743931261489693,0,0
0.9958724091781445,0.004127590821855438,0,0
0.8258775617858255,0.17412243821417459,0,0
0.1764315787617268,0.8235684212382732,0,1
0.9158605475628709,0.08413945243712918,0,0
0.9932976857771911,0.00670231422280884,0,0
0.9976666117606743,0.0023333882393256514,0,0
0.817517747668118,0.18248225233188203,0,0
0.994455351425955,0.0055446485740450815,0,0
0.9857962832539338,0.014203716746066311,0,0
0.9976429586296076,0.002357041370392311,0,0
0.9908588299054488,0.009141170094551126,0,0
0.9953500318574758,0.004649968142524083,0,0
0.9948588353880847,0.005141164611915403,0,0
0.10218692033529002,0.89781307966471,0,1
0.9948256779312024,0.00517432206879763,0,0
0.06998044544618794,0.9300195545538121,0,1
0.8204796702259962,0.1795203297740036,0,0
0.9970224339203658,0.0029775660796341257,0,0
0.9852649147715071,0.014735085228492976,0,0
0.988213964736421,0.011786035263579048,0,0
0.9870318193521533,0.012968180647846729,0,0
0.7597481110389884,0.24025188896101157,0,0
0.9976859828254901,0.002314017174509825,0,0
0.9339124494706439,0.06608755052935608,0,0
0.9975188175731945,0.0024811824268055967,0,0
0.22659133755255934,0.7734086624474408,0,1
0.9923933437983381,0.007606656201661808,0,0
0.8761134484297017,0.12388655157029811,0,0
0.9976407504486579,0.002359249551342317,0,0
0.9946152241818178,0.005384775818182297,0,0
0.01308439986255691,0.9869156001374431,0,1
0.9965673731962119,0.003432626803788098,0,0
0.1007803865508673,0.8992196134491324,0,1
0.9865523089618604,0.013447691038139437,0,0
0.9759371586278827,0.024062841372117342,0,0
0.8443354230915178,0.15566457690848215,0,0
0.9978440145962683,0.002155985403731651,0,0
0.8261354711291683,0.1738645288708318,0,0
0.9947608398147084,0.005239160185291679,0,0
0.98406695358704,0.01593304641296007,0,0
0.992153222082545,0.007846777917455144,0,0
0.9886049485772138,0.011395051422786283,0,0
0.9962035965497739,0.0037964034502262823,0,0
0.43119764959016127,0.5688023504098388,0,1
0.9961617708570581,0.0038382291429420188,0,0
0.9927537187823497,0.0072462812176501855,0,0
0.9971476639612646,0.0028523360387352806,0,0
0.9915236583838285,0.008476341616171432,0,0
0.9930294345632354,0.006970565436764562,0,0
0.9976585510874961,0.0023414489125037873,0,0
0.9861531125632558,0.013846887436744273,0,0
0.9940459087097567,0.005954091290243208,0,0
0.993698787472972,0.0063012125270280215,0,0
0.6356443337564739,0.3643556662435262,0,0
0.9792318493139401,0.020768150686059843,0,0
0.9955320104839966,0.00446798951600328,0,0
0.5459648186430812,0.4540351813569189,0,0
0.7525281547980386,0.2474718452019616,0,0
0.6307994043625005,0.3692005956374995,0,0
0.9967998479450458,0.0032001520549541427,0,0
0.257847997454247,0.7421520025457529,0,1
0.9975976113225568,0.0024023886774431446,0,0
0.9873786306494476,0.012621369350552285,0,0
0.9736050676001908,0.026394932399809036,0,0
0.9932664247773421,0.006733575222658043,0,0
0.99768533513318,0.002314664866819897,0,0
0.6128781864139924,0.38712181358600756,0,0
0.9950399448921284,0.0049600551078713626,0,0
0.9993317926770316,0.0006682073229684133,0,0
0.9830424155039799,0.016957584496020105,0,0
0.9987864101808221,0.001213589819177751,0,0
0.9279513182940027,0.07204868170599721,0,0
0.9821543864110734,0.01784561358892647,0,0
0.9886582005836464,0.011341799416353575,0,0
0.9648846339924252,0.035115366007574846,0,0
0.9765061555939714,0.02349384440602853,0,0
0.039437072859875695,0.9605629271401243,0,1
0.9238402447696414,0.07615975523035848,0,0
0.28183370581284567,0.7181662941871544,0,1
0.16504056400038747,0.8349594359996124,0,1
0.9663122227700015,0.03368777722999849,0,0
0.9897640234390054,0.010235976560994479,0,0
0.997187383027692,0.0028126169723079577,0,0
0.9995868054055342,0.00041319459446573616,0,0
0.994402219406522,0.005597780593478085,0,0
0.9809662407282989,0.01903375927170129,0,0
0.9962595651121654,0.0037404348878345636,0,0
0.9966023287693211,0.0033976712306788394,0,0
0.9536208649771427,0.04637913502285729,0,0
0.2161237046603165,0.7838762953396835,0,1
0.9802855982311429,0.019714401768857068,0,0
0.9961529582635527,0.0038470417364472906,0,0
0.9903672697020776,0.00963273029792242,0,0
0.9979242369418829,0.002075763058116966,0,0
0.9982710272180486,0.0017289727819514793,0,0
0.9701142595798077,0.029885740420192205,0,0
0.9996196672359612,0.0003803327640387596,0,0
0.04103203932081336,0.9589679606791864,0,1
0.9870296670205618,0.012970332979438167,0,0
0.9975371892037473,0.0024628107962526764,0,0
0.9200926037873527,0.07990739621264747,0,0
0.9963827029591823,0.003617297040817586,0,0
0.8431774940276645,0.1568225059723355,0,0
0.9288949568350092,0.07110504316499057,0,0
0.271825720013787,0.728174279986213,0,1
0.9945494768656665,0.005450523134333589,0,0
0.9970056186030012,0.002994381396998839,0,0
0.9909848289921622,0.00901517100783784,0,0
0.3801534007339751,0.6198465992660248,0,1
0.9732742639570607,0.026725736042939194,0,0
0.9979729531013598,0.002027046898640128,0,0
0.9977703529982858,0.0022296470017141375,0,0
0.9976082547060482,0.0023917452939518154,0,0
0.9470085655235047,0.05299143447649531,0,0
0.9924244223940692,0.007575577605930715,0,0
