Epoch,Image_Index,True_Label,Predicted_Label,Prediction_Probability
1,0,1.0,1.0,0.6460060477256775
1,1,0.0,0.0,0.31693318486213684
1,2,1.0,0.0,0.47322437167167664
1,3,0.0,1.0,0.7279040217399597
1,4,0.0,1.0,0.5153698921203613
1,5,0.0,1.0,0.8040322661399841
1,6,0.0,1.0,0.8269332051277161
1,7,0.0,1.0,0.7293120622634888
1,8,0.0,1.0,0.5301186442375183
1,9,0.0,1.0,0.6493103504180908
1,10,0.0,1.0,0.7851479649543762
1,11,0.0,0.0,0.3785689175128937
1,12,1.0,1.0,0.6206221580505371
1,13,1.0,0.0,0.4607330858707428
1,14,1.0,1.0,0.7955673933029175
1,15,0.0,0.0,0.4229218661785126
1,16,0.0,0.0,0.36312296986579895
1,17,1.0,0.0,0.48449137806892395
1,18,1.0,0.0,0.45826366543769836
1,19,0.0,0.0,0.48602473735809326
1,20,0.0,0.0,0.3709825873374939
1,21,1.0,0.0,0.4078293740749359
1,22,0.0,0.0,0.41749098896980286
1,23,0.0,0.0,0.41030699014663696
1,24,1.0,1.0,0.5467591285705566
1,25,0.0,0.0,0.3763584494590759
1,26,1.0,1.0,0.517559826374054
1,27,0.0,1.0,0.6583508253097534
1,28,0.0,0.0,0.2633759081363678
1,29,0.0,0.0,0.3737776279449463
1,30,0.0,0.0,0.33159366250038147
1,31,0.0,0.0,0.470554381608963
1,32,0.0,0.0,0.48729845881462097
1,33,0.0,0.0,0.27511802315711975
1,34,0.0,0.0,0.13768373429775238
1,35,0.0,0.0,0.3782477080821991
1,36,0.0,0.0,0.4348701238632202
1,37,1.0,0.0,0.16386061906814575
1,38,0.0,0.0,0.09189625829458237
1,39,1.0,0.0,0.44752371311187744
1,40,0.0,0.0,0.44798868894577026
1,41,1.0,0.0,0.291195809841156
1,42,1.0,0.0,0.32122403383255005
1,43,0.0,0.0,0.24799959361553192
1,44,0.0,0.0,0.38665148615837097
1,45,0.0,1.0,0.5843616127967834
1,46,0.0,0.0,0.35888978838920593
1,47,0.0,0.0,0.10958071798086166
1,48,0.0,0.0,0.20422200858592987
1,49,0.0,0.0,0.09541741013526917
1,50,1.0,1.0,0.5425246357917786
1,51,0.0,0.0,0.09843871742486954
1,52,0.0,0.0,0.22328408062458038
1,53,1.0,0.0,0.4702816605567932
1,54,0.0,0.0,0.23850524425506592
1,55,0.0,0.0,0.12652383744716644
1,56,0.0,0.0,0.21541035175323486
1,57,0.0,0.0,0.1086052656173706
1,58,0.0,0.0,0.22175166010856628
1,59,0.0,0.0,0.08710211515426636
1,60,0.0,0.0,0.14222578704357147
1,61,0.0,0.0,0.15789838135242462
